text,true_label,pred_label,chosen_model,confidence,num_models_used,total_latency_ms
"this is a shameless sham , calculated to cash in on the popularity of its stars . ",0,0,small,0.9996422529220581,1,5.641833000002094
"if you 've ever entertained the notion of doing what the title of this film implies , what sex with strangers actually shows may put you off the idea forever . ",0,0,small,0.9797782897949219,1,7.522665999999845
"once the 50 year old benigni appears as the title character , we find ourselves longing for the block of wood to come back . ",0,0,small,0.9932149648666382,1,6.455499999997727
"stultifyingly , dumbfoundingly , mind-numbingly bad . ",0,0,small,0.9997854828834534,1,6.1844589999999755
"an effectively creepy , fear-inducing ( not fear-reducing ) film from japanese director hideo nakata , who takes the superstitious curse on chain letters and actually applies it . ",1,1,small,0.9991255402565002,1,6.893625000000014
"sustains its dreamlike glide through a succession of cheesy coincidences and voluptuous cheap effects , not the least of which is rebecca romijn-stamos . ",0,1,small,0.9440356492996216,1,6.994875000000178
"because of an unnecessary and clumsy last scene , ` swimfan ' left me with a very bad feeling . ",0,0,small,0.9997711777687073,1,6.095207999997854
no aspirations to social import inform the movie version . ,0,0,small,0.9989622831344604,1,9.461333000000849
"sit through this one , and you wo n't need a magic watch to stop time ; your dvd player will do it for you . ",0,1,small,0.9991727471351624,1,6.4048339999978054
"for the first time in years , de niro digs deep emotionally , perhaps because he 's been stirred by the powerful work of his co-stars . ",1,1,small,0.999091386795044,1,6.930583999999129
not since tom cruise in risky business has an actor made such a strong impression in his underwear . ,1,1,large,0.9982972741127014,3,65.32216599999785
"an interesting story with a pertinent ( cinematically unique ) message , told fairly well and scored to perfection , i found myself struggling to put my finger on that elusive `` missing thing . '' ",1,1,small,0.9994667172431946,1,7.632541999999631
"... routine , harmless diversion and little else . ",1,0,small,0.9933887720108032,1,9.72608300000033
"is the time really ripe for a warmed-over james bond adventure , with a village idiot as the 007 clone ? ",0,0,small,0.9725010991096497,1,6.718750000000995
"even the finest chef ca n't make a hotdog into anything more than a hotdog , and robert de niro ca n't make this movie anything more than a trashy cop buddy comedy . ",0,0,small,0.9943331480026245,1,7.960584000002768
"the reality of the new live-action pinocchio he directed , cowrote and starred in borders on the grotesque . ",0,1,small,0.9856662154197693,1,6.299333000001184
"samira makhmalbaf 's new film blackboards is much like the ethos of a stream of consciousness , although , it 's unfortunate for the viewer that the thoughts and reflections coming through are torpid and banal ",0,0,small,0.9986338019371033,1,9.7131250000011
a bloated gasbag thesis grotesquely impressed by its own gargantuan aura of self-importance ... ,0,0,medium,0.9965004920959473,2,18.61250000000325
"every time you look , sweet home alabama is taking another bummer of a wrong turn . ",0,0,small,0.9976758360862732,1,7.813291999998029
how do you spell cliché ? ,0,0,small,0.9995800852775574,1,12.006124999999201
no telegraphing is too obvious or simplistic for this movie . ,0,0,small,0.9152165055274963,1,8.839999999999293
"director of photography benoit delhomme shot the movie in delicious colors , and the costumes and sets are grand . ",1,1,small,0.9998806715011597,1,7.28112500000222
i thought my own watch had stopped keeping time as i slogged my way through clockstoppers . ,0,0,small,0.9997586607933044,1,8.29670899999968
"less dizzying than just dizzy , the jaunt is practically over before it begins . ",0,0,small,0.992305338382721,1,7.474958999999615
overall the film feels like a low-budget tv pilot that could not find a buyer to play it on the tube . ,0,0,small,0.9998146891593933,1,8.061874999999219
they should have called it gutterball . ,0,0,small,0.9987515211105347,1,10.782209000002041
corpus collosum -- while undeniably interesting -- wore out its welcome well before the end credits rolled about 45 minutes in . ,0,0,small,0.9991082549095154,1,8.139417000002425
( a ) n utterly charming and hilarious film that reminded me of the best of the disney comedies from the 60s . ,1,1,small,0.9998815059661865,1,7.828541000002076
"there 's too much falseness to the second half , and what began as an intriguing look at youth fizzles into a dull , ridiculous attempt at heart-tugging . ",0,0,small,0.9985225796699524,1,9.640624999999403
"wince-inducing dialogue , thrift-shop costumes , prosthetic makeup by silly putty and kmart blue-light-special effects all conspire to test trekkie loyalty . ",0,0,small,0.9982489347457886,1,10.427875000001308
a rigorously structured and exquisitely filmed drama about a father and son connection that is a brief shooting star of love . ,1,1,small,0.9998792409896851,1,7.835666000001851
"this is human comedy at its most amusing , interesting and confirming . ",1,1,small,0.9998282194137573,1,9.775540999999777
"whaley 's determination to immerse you in sheer , unrelenting wretchedness is exhausting . ",0,0,small,0.9992291927337646,1,7.948166999998563
worth watching for dong jie 's performance -- and for the way it documents a culture in the throes of rapid change . ,1,1,small,0.999681830406189,1,11.099332999997102
"a poignant , artfully crafted meditation on mortality . ",1,1,small,0.9998619556427002,1,13.303167000000116
"too restrained to be a freak show , too mercenary and obvious to be cerebral , too dull and pretentious to be engaging ... the isle defies an easy categorization . ",0,0,small,0.999313235282898,1,10.15920899999756
"vera 's three actors -- mollà , gil and bardem -- excel in insightful , empathetic performances . ",1,1,small,0.9998769760131836,1,12.15583400000142
it 's everything you do n't go to the movies for . ,0,1,small,0.9986807703971863,1,8.387625000001009
"( grant 's ) bumbling magic takes over the film , and it turns out to be another winning star vehicle . ",1,1,small,0.999729335308075,1,11.31145800000155
"it gets onto the screen just about as much of the novella as one could reasonably expect , and is engrossing and moving in its own right . ",1,1,small,0.9997977614402771,1,11.552874999999574
"velocity represents everything wrong with '' independent film '' as a commodified , sold-out concept on the american filmmaking scene . ",0,0,small,0.9907295107841492,1,9.333625000000012
"but taken as a stylish and energetic one-shot , the queen of the damned can not be said to suck . ",1,1,small,0.9909154772758484,1,12.224458000002159
the piece plays as well as it does thanks in large measure to anspaugh 's three lead actresses . ,1,1,small,0.9998461008071899,1,10.848958000000408
"suffocated by its fussy script and uptight characters , this musty adaptation is all the more annoying since it 's been packaged and sold back to us by hollywood . ",0,0,small,0.9997811913490295,1,14.477207999998853
but what are adults doing in the theater at all ? ,0,0,small,0.9969719648361206,1,19.36524999999989
like being trapped at a perpetual frat party ... how can something so gross be so boring ? ,0,0,small,0.9996898174285889,1,11.917042000000322
"the man from elysian fields is a cold , bliss-less work that groans along thinking itself some important comment on how life throws us some beguiling curves . ",0,0,medium,0.9873028993606567,2,47.28129099999734
this is n't even madonna 's swept away . ,0,0,small,0.9415955543518066,1,7.4621669999999085
the experience of going to a film festival is a rewarding one ; the experiencing of sampling one through this movie is not . ,0,1,small,0.9761393666267395,1,6.2752919999979895
american chai encourages rueful laughter at stereotypes only an indian-american would recognize . ,0,1,small,0.996390163898468,1,5.806416999998731
my big fat greek wedding uses stereotypes in a delightful blend of sweet romance and lovingly dished out humor . ,1,1,small,0.9998480081558228,1,5.813458000002214
... a magnificent drama well worth tracking down . ,1,1,small,0.9998440742492676,1,8.805040999998681
"oscar wilde 's masterpiece , the importance of being earnest , may be the best play of the 19th century . ",1,1,small,0.9998188614845276,1,6.42616700000076
"jose campanella delivers a loosely autobiographical story brushed with sentimentality but brimming with gentle humor , bittersweet pathos , and lyric moments that linger like snapshots of memory . ",1,1,small,0.9995885491371155,1,6.692499999999768
but it still jingles in the pocket . ,1,0,small,0.9016797542572021,1,8.804417000000342
"it 's a demented kitsch mess ( although the smeary digital video does match the muddled narrative ) , but it 's savvy about celebrity and has more guts and energy than much of what will open this year . ",1,1,small,0.9994522929191589,1,22.76229099999938
"you really have to wonder how on earth anyone , anywhere could have thought they 'd make audiences guffaw with a script as utterly diabolical as this . ",0,0,small,0.9826732873916626,1,7.175875000001497
one from the heart . ,1,1,small,0.9789052605628967,1,8.317291000000893
made with no discernible craft and monstrously sanctimonious in dealing with childhood loss . ,0,0,small,0.9997593760490417,1,5.701583000000454
people cinema at its finest . ,1,1,large,0.9984254837036133,3,81.16170899999986
"what 's surprising about full frontal is that despite its overt self-awareness , parts of the movie still manage to break past the artifice and thoroughly engage you . ",1,1,small,0.999596893787384,1,7.184624999997169
"and when you 're talking about a slapstick comedy , that 's a pretty big problem . ",0,0,small,0.9991971850395203,1,5.46904100000134
a working class `` us vs. them '' opera that leaves no heartstring untugged and no liberal cause unplundered . ,1,0,small,0.9724524021148682,1,5.701249999997771
"nelson 's brutally unsentimental approach ... sucks the humanity from the film , leaving behind an horrific but weirdly unemotional spectacle . ",0,0,small,0.9884506464004517,1,6.871500000002584
one long string of cliches . ,0,0,small,0.9997945427894592,1,7.348208999999883
like watching a dress rehearsal the week before the show goes up : everything 's in place but something 's just a little off-kilter . ,0,0,small,0.9990329742431641,1,5.849582999999825
it 's hard to imagine alan arkin being better than he is in this performance . ,1,1,small,0.9917047023773193,1,5.487834000000191
the film will play equally well on both the standard and giant screens . ,1,1,small,0.9997902512550354,1,5.352249999997838
"... a fun little timewaster , helped especially by the cool presence of jean reno . ",1,1,small,0.9998480081558228,1,5.62766700000239
something like scrubbing the toilet . ,0,0,small,0.9975244402885437,1,7.962415999998029
there 's enough melodrama in this magnolia primavera to make pta proud yet director muccino 's characters are less worthy of puccini than they are of daytime television . ,0,0,small,0.9918105602264404,1,6.566416000001851
"may be far from the best of the series , but it 's assured , wonderfully respectful of its past and thrilling enough to make it abundantly clear that this movie phenomenon has once again reinvented itself for a new generation . ",1,1,small,0.9998739957809448,1,8.087624999998155
"if there 's one thing this world needs less of , it 's movies about college that are written and directed by people who could n't pass an entrance exam . ",0,0,small,0.9948683977127075,1,6.415667000002401
"writer/director joe carnahan 's grimy crime drama is a manual of precinct cliches , but it moves fast enough to cover its clunky dialogue and lapses in logic . ",1,0,small,0.9431861639022827,1,7.184583000000799
"the result is a gaudy bag of stale candy , something from a halloween that died . ",0,0,small,0.9997696280479431,1,6.079083000003038
it 's a lovely film with lovely performances by buy and accorsi . ,1,1,small,0.9998818635940552,1,5.540499999998616
"there 's something auspicious , and daring , too , about the artistic instinct that pushes a majority-oriented director like steven spielberg to follow a.i. with this challenging report so liable to unnerve the majority . ",1,1,small,0.9991331696510315,1,7.610166999999279
"movie fans , get ready to take off ... the other direction . ",0,1,small,0.9968509078025818,1,5.7972090000006915
not an objectionable or dull film ; it merely lacks everything except good intentions . ,0,0,small,0.9987861514091492,1,6.109874999999931
"while its careful pace and seemingly opaque story may not satisfy every moviegoer 's appetite , the film 's final scene is soaringly , transparently moving . ",1,1,small,0.9992901086807251,1,7.346042000001773
a film about a young man finding god that is accessible and touching to the marrow . ,1,1,small,0.9997643828392029,1,5.7222920000015165
a compelling spanish film about the withering effects of jealousy in the life of a young monarch whose sexual passion for her husband becomes an obsession . ,1,1,small,0.999530553817749,1,6.837457999999685
an infectious cultural fable with a tasty balance of family drama and frenetic comedy . ,1,1,small,0.9998452663421631,1,6.303207999998506
i do n't think i laughed out loud once . ,0,1,large,0.9926151037216187,3,53.97041599999852
"very special effects , brilliantly bold colors and heightened reality ca n't hide the giant achilles ' heel in `` stuart little 2 `` : there 's just no story , folks . ",0,1,small,0.9910668730735779,1,6.796166999997411
"not the kind of film that will appeal to a mainstream american audience , but there is a certain charm about the film that makes it a suitable entry into the fest circuit . ",1,1,small,0.9998052716255188,1,6.159541999998908
it 's a beautiful madness . ,1,1,small,0.9997463822364807,1,8.416583999999006
"when the film ended , i felt tired and drained and wanted to lie on my own deathbed for a while . ",0,0,small,0.9994418025016785,1,5.384958000000495
not really bad so much as distasteful : we need kidnapping suspense dramas right now like we need doomsday thrillers . ,0,0,small,0.9218108654022217,1,5.571166999999377
"as ` chick flicks ' go , this one is pretty miserable , resorting to string-pulling rather than legitimate character development and intelligent plotting . ",0,0,small,0.999808132648468,1,6.218500000002791
"by candidly detailing the politics involved in the creation of an extraordinary piece of music , ( jones ) calls our attention to the inherent conflict between commerce and creativity . ",1,1,small,0.9996674060821533,1,6.130957999999964
one of the most significant moviegoing pleasures of the year . ,1,1,small,0.9998807907104492,1,5.412457999998566
"prurient playthings aside , there 's little to love about this english trifle . ",0,0,small,0.9994930028915405,1,5.918999999998675
a grimly competent and stolid and earnest military courtroom drama . ,1,1,small,0.9996860027313232,1,5.40124999999847
at once half-baked and overheated . ,0,0,small,0.9994660019874573,1,8.275790999999089
the structure the film takes may find matt damon and ben affleck once again looking for residuals as this officially completes a good will hunting trilogy that was never planned . ,1,1,large,0.996721088886261,3,65.8468749999983
the movie does a good job of laying out some of the major issues that we encounter as we journey through life . ,1,1,small,0.9996684789657593,1,5.535083000001606
very psychoanalytical -- provocatively so -- and also refreshingly literary . ,1,1,small,0.9998507499694824,1,5.25895799999887
"aside from minor tinkering , this is the same movie you probably loved in 1994 , except that it looks even better . ",1,1,small,0.9959178566932678,1,5.534042000000738
the film makes a fatal mistake : it asks us to care about a young man whose only apparent virtue is that he is not quite as unpleasant as some of the people in his life . ,0,0,small,0.9974557757377625,1,5.970333000000494
a valueless kiddie paean to pro basketball underwritten by the nba . ,0,0,small,0.9966379404067993,1,5.1359170000004895
"based on a devilishly witty script by heather mcgowan and niels mueller , the film gets great laughs , but never at the expense of its characters ",1,1,small,0.9997407793998718,1,6.148208000002597
"it 's as if you 're watching a movie that was made in 1978 but not released then because it was so weak , and it has been unearthed and released now , when it has become even weaker . ",0,0,small,0.9791273474693298,1,6.219707999999713
that 's a cheat . ,0,0,small,0.9910874962806702,1,7.220416999999202
"it 's somewhat clumsy and too lethargically paced -- but its story about a mysterious creature with psychic abilities offers a solid build-up , a terrific climax , and some nice chills along the way . ",0,1,small,0.9997914433479309,1,6.246874999998653
it 's fun lite . ,1,1,small,0.9998828172683716,1,7.457082999998477
"... an otherwise intense , twist-and-turn thriller that certainly should n't hurt talented young gaghan 's resume . ",1,1,small,0.9984886646270752,1,5.582750000002079
it confirms fincher 's status as a film maker who artfully bends technical know-how to the service of psychological insight . ,1,1,small,0.9993640780448914,1,5.541791000002405
"the film contains no good jokes , no good scenes , barely a moment when carvey 's saturday night live-honed mimicry rises above the level of embarrassment . ",0,0,small,0.9996954202651978,1,5.9477500000006955
"a fitfully amusing romp that , if nothing else , will appeal to fans of malcolm in the middle and its pubescent star , frankie muniz . ",1,1,small,0.9998389482498169,1,6.182624999997444
"it 's not original , and , robbed of the element of surprise , it does n't have any huge laughs in its story of irresponsible cops who love to play pranks . ",0,0,small,0.9997898936271667,1,6.185333999997766
"though moonlight mile is replete with acclaimed actors and actresses and tackles a subject that 's potentially moving , the movie is too predictable and too self-conscious to reach a level of high drama . ",0,0,small,0.9993869066238403,1,5.963999999998748
"a tender , witty , captivating film about friendship , love , memory , trust and loyalty . ",1,1,small,0.9998834133148193,1,5.419500000002131
"for all its technical virtuosity , the film is so mired in juvenile and near-xenophobic pedagogy that it 's enough to make one pine for the day when godard can no longer handle the rigors of filmmaking . ",0,0,small,0.9970431923866272,1,6.787583000001263
"this film seems thirsty for reflection , itself taking on adolescent qualities . ",0,0,small,0.9851696491241455,1,5.3875840000010555
this nickleby thing might have more homosexual undertones than an eddie murphy film . ,0,0,small,0.9880467653274536,1,5.557082999999352
bogdanovich tantalizes by offering a peep show into the lives of the era 's creme de la celluloid . ,1,1,small,0.9970809817314148,1,5.679416000003101
"but the power of these ( subjects ) is obscured by the majority of the film that shows a stationary camera on a subject that could be mistaken for giving a public oration , rather than contributing to a film 's narrative . ",0,0,small,0.9990081191062927,1,6.092415999997769
"irwin is a man with enough charisma and audacity to carry a dozen films , but this particular result is ultimately held back from being something greater . ",0,0,large,0.9987667798995972,3,63.245292000001285
griffiths proves she 's that rare luminary who continually raises the standard of her profession . ,1,1,small,0.9997994303703308,1,5.342291000001609
"just as moving , uplifting and funny as ever . ",1,1,small,0.9998900890350342,1,7.6246660000016675
enormously entertaining for moviegoers of any age . ,1,1,small,0.999893307685852,1,7.393083000000189
"a lean , deftly shot , well-acted , weirdly retro thriller that recalls a raft of '60s and '70s european-set spy pictures . ",1,1,small,0.9998615980148315,1,6.002958999999919
"this is a good script , good dialogue , funny even for adults . ",1,1,small,0.9998687505722046,1,5.266291000001644
the affectionate loopiness that once seemed congenital to demme 's perspective has a tough time emerging from between the badly dated cutesy-pie mystery scenario and the newfangled hollywood post-production effects . ,0,0,small,0.996122419834137,1,6.06624999999994
this surreal gilliam-esque film is also a troubling interpretation of ecclesiastes . ,1,1,small,0.9598646759986877,1,5.988333000001234
i can take infantile humor ... but this is the sort of infantile that makes you wonder about changing the director and writer 's diapers . ,0,0,medium,0.9934412240982056,2,16.433623999997593
"this piece of channel 5 grade trash is , quite frankly , an insult to the intelligence of the true genre enthusiast . ",0,0,small,0.9997583031654358,1,5.349999999999966
a delightful coming-of-age story . ,1,1,small,0.9998878240585327,1,7.944541999997057
"a spellbinding african film about the modern condition of rootlessness , a state experienced by millions around the globe . ",1,1,small,0.9992035031318665,1,5.30841600000187
a strangely compelling and brilliantly acted psychological drama . ,1,1,small,0.999883770942688,1,8.429500000001866
the only excitement comes when the credits finally roll and you get to leave the theater . ,0,0,small,0.9963451027870178,1,5.5320409999986
"the movie is dawn of the dead crossed with john carpenter 's ghosts of mars , with zombies not as ghoulish as the first and trains not as big as the second . ",0,0,small,0.9872542023658752,1,6.321207999999245
"it has the charm of the original american road movies , feasting on the gorgeous , ramshackle landscape of the filmmaker 's motherland . ",1,1,small,0.9998781681060791,1,6.180000000000518
"exciting and direct , with ghost imagery that shows just enough to keep us on our toes . ",1,1,small,0.9998716115951538,1,5.392165999996479
it 's a buggy drag . ,0,0,small,0.9997678399085999,1,7.401416999996968
it wants to tweak them with a taste of tangy new humor . ,1,1,small,0.9785823822021484,1,5.722083999998517
late marriage 's stiffness is unlikely to demonstrate the emotional clout to sweep u.s. viewers off their feet . ,0,0,small,0.9953138828277588,1,5.715957999999688
candid and comfortable ; a film that deftly balances action and reflection as it lets you grasp and feel the passion others have for their work . ,1,1,small,0.9998539686203003,1,5.805750000000387
a quiet treasure -- a film to be savored . ,1,1,small,0.9998559951782227,1,5.979249999999325
"the movie , directed by mick jackson , leaves no cliche unturned , from the predictable plot to the characters straight out of central casting . ",0,0,small,0.995023250579834,1,5.74908300000132
"this is the sort of burly action flick where one coincidence pummels another , narrative necessity is a drunken roundhouse , and whatever passes for logic is a factor of the last plot device left standing . ",0,0,small,0.9972869157791138,1,7.021500000000458
teen movies have really hit the skids . ,0,1,small,0.9979979395866394,1,8.353459000002061
"woody allen 's latest is an ambling , broad comedy about all there is to love -- and hate -- about the movie biz . ",1,1,small,0.9961259961128235,1,5.988999999999578
it 's made with deftly unsettling genre flair . ,1,1,small,0.9982864260673523,1,6.680917000000619
manages to show life in all of its banality when the intention is quite the opposite . ,0,1,small,0.9454826712608337,1,5.524332999996773
"ultimately feels empty and unsatisfying , like swallowing a communion wafer without the wine . ",0,0,small,0.9996439218521118,1,5.88654100000241
collateral damage finally delivers the goods for schwarzenegger fans . ,1,1,small,0.9983727931976318,1,6.732624999997938
a giggle-inducing comedy with snappy dialogue and winning performances by an unlikely team of oscar-winners : susan sarandon and goldie hawn . ,1,1,small,0.9998784065246582,1,5.901000000001488
"it 's too self-important and plodding to be funny , and too clipped and abbreviated to be an epic . ",0,0,small,0.9997395873069763,1,6.622749999998234
will amuse and provoke adventurous adults in specialty venues . ,1,1,small,0.9998385906219482,1,9.198042000001294
sometimes seems less like storytelling than something the otherwise compelling director needed to get off his chest . ,0,0,small,0.9961506128311157,1,6.549542000001907
but this films lacks the passion required to sell the material . ,0,0,small,0.999755322933197,1,6.5012909999992985
"what is 100 % missing here is a script of even the most elemental literacy , an inkling of genuine wit , and anything resembling acting . ",0,0,small,0.9992351531982422,1,6.514166999998849
there 's a wickedly subversive bent to the best parts of birthday girl . ,1,1,small,0.9993638396263123,1,6.390833000001095
"a better title , for all concerned , might be swept under the rug . ",0,0,small,0.9960463643074036,1,6.8949170000003335
a wildly inconsistent emotional experience . ,0,0,small,0.9844924211502075,1,9.09899999999908
"given how heavy-handed and portent-heavy it is , this could be the worst thing soderbergh has ever done . ",0,0,small,0.9997753500938416,1,6.804834000000426
"despite the evocative aesthetics evincing the hollow state of modern love life , the film never percolates beyond a monotonous whine . ",0,0,small,0.9994792342185974,1,8.392541999999281
"an absurdist comedy about alienation , separation and loss . ",0,1,small,0.9892459511756897,1,6.619790999998543
"... mafia , rap stars and hood rats butt their ugly heads in a regurgitation of cinematic violence that gives brutal birth to an unlikely , but likable , hero . ' ",1,1,medium,0.9808571338653564,2,25.911541999999343
his healthy sense of satire is light and fun ... ,1,1,small,0.9998549222946167,1,7.563542000003309
trademark american triteness and simplicity are tossed out the window with the intelligent french drama that deftly explores the difficult relationship between a father and son . ,1,1,small,0.9989461302757263,1,7.487125000000816
"miller is playing so free with emotions , and the fact that children are hostages to fortune , that he makes the audience hostage to his swaggering affectation of seriousness . ",1,1,small,0.9953601956367493,1,8.740750000001185
"impostor has a handful of thrilling moments and a couple of good performances , but the movie does n't quite fly . ",0,0,small,0.9991422891616821,1,7.514499999999202
part low rent godfather . ,0,0,small,0.931873083114624,1,10.314167000000651
"( serry ) wants to blend politics and drama , an admirable ambition . ",1,1,small,0.993571400642395,1,8.359833000000094
"for all the writhing and wailing , tears , rage and opium overdoses , there 's no sense of actual passion being washed away in love 's dissolution . ",0,0,small,0.999376118183136,1,9.072082999999509
it 's fascinating to see how bettany and mcdowell play off each other . ,1,1,small,0.9998156428337097,1,7.712000000001495
"in a way , the film feels like a breath of fresh air , but only to those that allow it in . ",1,1,small,0.9945230484008789,1,7.535582999999235
"visually imaginative , thematically instructive and thoroughly delightful , it takes us on a roller-coaster ride from innocence to experience without even a hint of that typical kiddie-flick sentimentality . ",1,1,small,0.9997208714485168,1,10.207041999997557
the film 's welcome breeziness and some unbelievably hilarious moments -- most portraying the idiocy of the film industry -- make it mostly worth the trip . ,1,1,small,0.9998658895492554,1,9.313124999998479
"add yet another hat to a talented head , clooney 's a good director . ",1,1,small,0.9998788833618164,1,8.13158300000083
"stephen rea , aidan quinn , and alan bates play desmond 's legal eagles , and when joined by brosnan , the sight of this grandiloquent quartet lolling in pretty irish settings is a pleasant enough thing , ` tis . ",1,1,small,0.9998277425765991,1,13.910417000001729
"bennett 's naturalistic performance speaks volumes more truth than any ` reality ' show , and anybody contemplating their own drastic life changes should watch some body first . ",1,1,small,0.998389720916748,1,9.138624999998513
"it 's inoffensive , cheerful , built to inspire the young people , set to an unending soundtrack of beach party pop numbers and aside from its remarkable camerawork and awesome scenery , it 's about as exciting as a sunburn . ",0,0,large,0.993391752243042,3,107.71041700000339
"while it 's genuinely cool to hear characters talk about early rap records ( sugar hill gang , etc. ) , the constant referencing of hip-hop arcana can alienate even the savviest audiences . ",0,0,small,0.9653378129005432,1,7.474583000000479
"dull , lifeless , and amateurishly assembled . ",0,0,small,0.999804675579071,1,10.153374999998022
"mcconaughey 's fun to watch , the dragons are okay , not much fire in the script . ",1,1,medium,0.9989424347877502,2,16.9840420000007
"the far future may be awesome to consider , but from period detail to matters of the heart , this film is most transporting when it stays put in the past . ",1,1,small,0.9990218877792358,1,7.0346659999991346
has all the depth of a wading pool . ,0,0,small,0.981376588344574,1,10.42308300000272
a movie with a real anarchic flair . ,1,1,small,0.999751627445221,1,9.378124999997794
a subject like this should inspire reaction in its audience ; the pianist does not . ,0,0,small,0.9138752222061157,1,6.53912500000331
... is an arthritic attempt at directing by callie khouri . ,0,0,small,0.998725950717926,1,6.301624999998978
"looking aristocratic , luminous yet careworn in jane hamilton 's exemplary costumes , rampling gives a performance that could not be improved upon . ' ",1,1,medium,0.986380398273468,2,18.290374999999415
